ADALINE,HEBB,SVM,ELM,MLP,KGAUSSA,KGAUSSH,KMLPA,KMLPH
0.38636363636363635,0.5227272727272727,0.3454545454545454,0.4318181818181819,0.39090909090909093,0.4954545454545454,0.4590909090909091,0.48181818181818187,0.43636363636363634
0.7636363636363637,0.7636363636363637,0.85,0.8545454545454546,0.7636363636363637,0.5,0.5272727272727272,0.8090909090909092,0.7181818181818181
0.5636363636363636,0.8045454545454546,0.7545454545454546,0.7136363636363636,0.6090909090909091,0.5,0.5227272727272727,0.65,0.75
0.7136363636363636,0.9500000000000001,0.6272727272727273,0.8545454545454546,0.7636363636363637,0.5,0.8,0.7636363636363637,0.7636363636363637
0.6136363636363636,0.759090909090909,0.5636363636363636,0.8045454545454546,0.6090909090909091,0.5,0.6090909090909091,0.6090909090909091,0.6590909090909092
0.6818181818181819,0.5454545454545454,0.7181818181818181,0.5818181818181819,0.631818181818182,0.5909090909090909,0.7227272727272727,0.6227272727272727,0.631818181818182
0.8181818181818181,0.6363636363636364,0.6363636363636364,0.6818181818181819,0.6818181818181819,0.5,0.5272727272727272,0.7272727272727273,0.6818181818181819
0.8611111111111112,0.8194444444444443,0.7500000000000002,0.7361111111111112,0.9166666666666667,0.5,0.8194444444444443,0.8611111111111112,0.9166666666666667
0.4292929292929293,0.19191919191919193,0.7222222222222222,0.5757575757575758,0.5757575757575758,0.5,0.10101010101010102,0.5202020202020202,0.3838383838383838
0.8333333333333334,0.41414141414141414,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.5,0.2676767676767677,0.9444444444444444,0.898989898989899
