"x.1","x.2","classes"
0.58066341560334,0.1670170747675,"2"
-0.183138735126704,-0.268474122043699,"2"
-0.113265818916261,0.808012734167278,"1"
-0.228749395813793,0.727330485358834,"1"
0.0364900091663003,0.961928050965071,"2"
0.233445983845741,-0.341585967224091,"1"
-0.901639299932867,0.655778657644987,"1"
0.909416223876178,-0.2612086054869,"1"
0.794707082211971,0.831900317687541,"2"
-0.0333755426108837,-0.477207362651825,"2"
-0.682077028322965,0.386507328599691,"1"
-0.828705317340791,0.0878409598954022,"1"
-0.231486897915602,0.521739705931395,"1"
-0.425845650490373,-0.730085180606693,"2"
-0.0240849568508565,0.491271750535816,"1"
-0.750085188541561,0.468143332749605,"1"
0.594743638765067,-0.439258545637131,"1"
-0.967800295446068,0.836187752429396,"1"
0.305381211917847,-0.69663649238646,"1"
0.0147905759513378,-0.107937145512551,"1"
-0.0152643658220768,-0.999436888378114,"2"
0.154387874528766,0.552299686241895,"2"
-0.413469856604934,0.29684383329004,"1"
-0.288751986809075,-0.8036193032749,"2"
-0.921980208717287,0.854658850003034,"1"
-0.118392726872116,0.496185543015599,"1"
0.178469330072403,-0.795240262523293,"1"
-0.325824961066246,0.735838023945689,"1"
-0.00404894864186645,0.21131835738197,"1"
0.0563305635005236,0.543393079657108,"2"
-0.437017441727221,-0.276072084438056,"2"
0.823883843142539,-0.00383064616471529,"1"
0.921657624654472,-0.721814266406,"1"
-0.407537871040404,-0.986388828605413,"2"
-0.994529442396015,0.873181237373501,"1"
-0.818372776731849,0.370299756992608,"1"
0.189977114554495,0.103717123623937,"2"
-0.257740175817162,0.318608799483627,"1"
-0.846815176308155,0.815340067725629,"1"
0.239609372336417,-0.159328805748373,"1"
0.734314186498523,0.772536340169609,"2"
0.0340486974455416,-0.881408376153558,"1"
-0.0239800903946161,-0.632442433387041,"2"
0.943542748689651,-0.0129631813615561,"1"
-0.443343638908118,-0.798726173583418,"2"
0.957750081084669,-0.451361941639334,"1"
-0.323538228869438,0.482156206388026,"1"
0.910357024054974,-0.822269814088941,"1"
0.0231987377628684,-0.645785445347428,"1"
-0.419073592405766,-0.763192387763411,"2"
0.960767490323633,0.381472049746662,"2"
0.852209034375846,0.138150776270777,"2"
-0.229797440581024,0.369808522518724,"1"
-0.452933272812515,0.470794866327196,"1"
0.533172731753439,-0.944209505803883,"1"
0.0242196079343557,0.164568810723722,"2"
0.114889293909073,-0.597898969426751,"1"
0.420924142934382,-0.156394174788147,"1"
-0.561735610011965,-0.230873909778893,"2"
0.687093417160213,0.0890692197717726,"2"
0.15281963115558,-0.309494660701603,"1"
0.570457820314914,0.103355299681425,"2"
-0.71206079935655,0.482811047229916,"1"
0.950400286354125,-0.497700163163245,"1"
-0.415407688356936,0.701611626427621,"1"
-0.266914105508476,0.89106837939471,"1"
-0.307801125571132,-0.0627891612239182,"2"
-0.892492238432169,-0.360179923009127,"2"
-0.619765555020422,0.988254805095494,"1"
-0.265372278168797,-0.338603573851287,"2"
-0.715398065280169,-0.280793913174421,"2"
0.523227110505104,0.885439518839121,"2"
-0.975770239252597,-0.828472367487848,"2"
0.0721550453454256,-0.199820496607572,"1"
0.81466621812433,0.885918768588454,"2"
0.818748282734305,-0.32914128806442,"1"
0.0704122502356768,0.155703312717378,"2"
0.27823816658929,0.283187488559633,"2"
-0.124166534282267,-0.150531359948218,"2"
-0.0145431729033589,0.901684494223446,"1"
0.570821927860379,-0.69618454715237,"1"
-0.969210345763713,0.245850069914013,"1"
0.343751570675522,0.772391102276742,"2"
-0.495213789399713,0.955870277248323,"1"
0.479901147074997,0.614477261900902,"2"
-0.588630302809179,0.0988415363244712,"1"
0.485389690846205,0.0510292798280716,"2"
0.458768740762025,-0.834512737113982,"1"
-0.687898715026677,-0.128677170723677,"2"
-0.848589092027396,0.83942099660635,"1"
0.43637816561386,-0.122828223742545,"1"
0.681999424472451,0.283996064215899,"2"
0.39744441723451,-0.714351278729737,"1"
0.755593996495008,-0.0240686172619462,"1"
0.899187121540308,0.654523798264563,"2"
-0.405529166571796,0.0964695443399251,"1"
0.77909748069942,-0.842989795841277,"1"
0.967821788508445,0.0954185770824552,"2"
-0.869908769614995,0.465327458456159,"1"
-0.282433606218547,-0.477307961322367,"2"
-0.497746923938394,-0.487659142818302,"2"
-0.287170786876231,-0.311190568376333,"2"
-0.847538485191762,-0.536672565154731,"2"
0.542846899479628,-0.0244434741325676,"1"
-0.583065018523484,0.280264077242464,"1"
0.733496621716768,0.859357099048793,"2"
-0.0644159121438861,-0.434334103018045,"2"
-0.978323209565133,0.897366345394403,"1"
0.809304403606802,-0.842562819365412,"1"
-0.865622764918953,0.0376869258470833,"1"
0.102230007294565,0.804163837339729,"2"
0.243953494355083,0.742568463552743,"2"
-0.474225658923388,0.884162455797195,"1"
-0.98889757366851,-0.150077466852963,"2"
-0.81574781332165,-0.244032737333328,"2"
0.550725272856653,-0.723319110926241,"1"
-0.175076581537724,0.933586699422449,"1"
-0.728225242812186,-0.530837280210108,"2"
-0.684079385828227,-0.205842893105,"2"
-0.233313023578376,-0.522118730470538,"2"
0.730285235214978,0.642692849040031,"2"
-0.912522920873016,0.36887067463249,"1"
-0.793696253560483,-0.769571310840547,"2"
-0.8923638635315,0.880579572170973,"1"
0.243152930866927,-0.840688423719257,"1"
-0.844419407658279,-0.175705858971924,"2"
-0.194517059717327,-0.643869965802878,"2"
-0.836446680594236,0.024846023414284,"1"
-0.628430895507336,-0.844365390017629,"2"
0.083927124273032,0.464035989716649,"2"
0.187942049931735,-0.278791213408113,"1"
-0.333363779820502,0.0529023124836385,"1"
0.622468545101583,-0.789165671449155,"1"
0.467951161786914,-0.274334249086678,"1"
-0.678928449284285,0.715458597522229,"1"
-0.402662403415889,-0.946115331258625,"2"
-0.681772909127176,0.654676961246878,"1"
0.0343481749296188,0.0740735679864883,"2"
-0.93329328019172,-0.99705855967477,"2"
-0.585089853033423,-0.696394013240933,"2"
0.646755804307759,0.753906928468496,"2"
0.50059103127569,-0.873542955610901,"1"
0.645464528352022,-0.553904601372778,"1"
0.964267068076879,0.989816051442176,"2"
-0.824982705526054,0.835278839338571,"1"
0.0731127108447254,0.025189395993948,"2"
0.475462662056088,-0.266439923085272,"1"
-0.446372447069734,-0.658992683049291,"2"
0.664177333004773,-0.480966495350003,"1"
-0.933753095101565,-0.402879300061613,"2"
0.521563460119069,-0.470392670016736,"1"
-0.579483792651445,0.313235784415156,"1"
-0.922513937111944,-0.683962813578546,"2"
0.538141894619912,-0.530209803488106,"1"
0.446018536109477,-0.836968584917486,"1"
0.911044393666089,0.184712341986597,"2"
-0.30750427255407,-0.632746930699795,"2"
0.0972053012810647,0.480673410464078,"2"
0.832119368948042,-0.531342956237495,"1"
-0.00630595348775387,-0.1746078832075,"2"
0.515968887601048,0.767539328429848,"2"
-0.2701435550116,0.891286198049784,"1"
-0.350727731827646,-0.212309542112052,"2"
0.899262998253107,-0.94877958856523,"1"
-0.912136768456548,-0.321120056789368,"2"
0.413921604864299,-0.118509084917605,"1"
-0.0258576078340411,-0.522774212062359,"2"
-0.53739358112216,0.532876865472645,"1"
-0.328103336971253,0.145390827208757,"1"
-0.0797084043733776,0.211194866802543,"1"
-0.620424654334784,-0.37356345448643,"2"
0.46021105023101,0.24586727283895,"2"
-0.662353975698352,0.945658632088453,"1"
0.74707860685885,-0.463880819734186,"1"
-0.212271635886282,-0.436171454843134,"2"
-0.878291338216513,0.268923948053271,"1"
-0.264492094982415,-0.896597556304187,"2"
0.243553402833641,-0.96618054388091,"1"
-0.332128840032965,-0.259065657388419,"2"
-0.542785212863237,-0.250623085536063,"2"
-0.417632792145014,-0.0348425111733377,"2"
-0.827560713049024,-0.184441637713462,"2"
0.777325816452503,-0.837067633867264,"1"
-0.476031266152859,-0.527645905502141,"2"
0.660373304504901,0.978889148216695,"2"
-0.861762460786849,-0.24995916383341,"2"
0.193040168844163,0.742175315972418,"2"
-0.063143883831799,-0.420704195275903,"2"
0.974098144564778,-0.0931691322475672,"1"
0.483826268464327,0.441896482836455,"2"
0.472080788575113,-0.76529793208465,"1"
0.405740649905056,0.998349099885672,"2"
-0.0187720255926251,0.897579313721508,"1"
-0.309377895668149,-0.0312552046962082,"2"
-0.964713071938604,-0.0730207245796919,"2"
0.493476839736104,0.838829276151955,"2"
0.166068251244724,-0.0437306379899383,"1"
-0.90944291325286,-0.949026856571436,"2"
0.0237331385724247,0.449220538605005,"2"
-0.998679853975773,-0.437858601100743,"2"
0.42169932089746,0.820364440791309,"2"
0.339102664962411,0.30693432316184,"2"
0.0685894689522684,0.175695789512247,"2"
0.597896925639361,-0.343938300386071,"1"
-0.580993323586881,-0.488110229372978,"2"
-0.703118359204382,0.729247671552002,"1"
-0.712096054106951,0.179815493524075,"1"
-0.457061809953302,-0.51664805598557,"2"
-0.297164496500045,-0.00163928978145123,"2"
0.0844091600738466,-0.733453455846757,"1"
0.945442707277834,0.457526574376971,"2"
-0.237517410889268,-0.507056056521833,"2"
0.236351702362299,0.752343383152038,"2"
0.95721863117069,0.86199787678197,"2"
-0.0179686597548425,0.898768201470375,"1"
-0.765239553526044,0.924867829773575,"1"
-0.160778385587037,0.0704789995215833,"1"
0.470391341950744,-0.108577344100922,"1"
-0.614190996624529,0.0860455888323486,"1"
0.663407816085964,0.582405506167561,"2"
0.198181315790862,0.608618795406073,"2"
-0.57269890466705,-0.363740151748061,"2"
0.64030415378511,0.0154840820468962,"2"
-0.632052876520902,-0.0430000042542815,"2"
-0.231314133387059,-0.449909912422299,"2"
-0.431711338926107,0.468559428118169,"1"
-0.127160142641515,0.744222022593021,"1"
0.418765529058874,0.939866681583226,"2"
-0.178011617157608,-0.45016810297966,"2"
0.970331134740263,0.499512476846576,"2"
-0.295676270034164,0.416501326486468,"1"
-0.205536529421806,-0.0169646833091974,"2"
0.238383739255369,-0.553402008023113,"1"
0.13074274873361,0.889515133108944,"2"
0.665629471186548,0.908267696388066,"2"
0.872271027415991,-0.76837425166741,"1"
-0.643382504116744,0.412362168543041,"1"
-0.573989958036691,0.820305289700627,"1"
-0.960454373154789,0.536349921952933,"1"
-0.860495718196034,-0.307722970843315,"2"
0.737535989843309,0.376977986190468,"2"
-0.317963618785143,-0.997157624457031,"2"
0.690613938029855,0.310868134722114,"2"
0.209372269455343,0.649717492982745,"2"
-0.440010625403374,-0.433384091127664,"2"
-0.180601629894227,0.884799813851714,"1"
0.970999245531857,0.192000617273152,"2"
-0.975555293262005,0.806453331839293,"1"
-0.81367764621973,0.369723863899708,"1"
0.456768808420748,-0.500713113229722,"1"
-0.020409531891346,0.257381566334516,"1"
-0.296362391207367,0.924453752115369,"1"
-0.366994667332619,0.334397385828197,"1"
0.316575151868165,0.993846082594246,"2"
-0.744787543080747,-0.793511334806681,"2"
-0.511835099197924,-0.806466003414243,"2"
-0.107473263982683,0.365600497927517,"1"
-0.448653955478221,0.00644809240475297,"1"
-0.516664867289364,0.579962479881942,"1"
-0.849613631144166,-0.0907192444428802,"2"
-0.606102344579995,0.154076600912958,"1"
-0.348788729868829,-0.68324057944119,"2"
0.0532502615824342,-0.81133184209466,"1"
-0.236388924531639,0.668247832451016,"1"
0.828973246272653,0.360714389942586,"2"
0.642699564807117,0.980365969706327,"2"
0.480168345849961,-0.294260533060879,"1"
0.398534737993032,-0.448520018253475,"1"
0.0715633695945144,-0.917834400199354,"1"
0.070549757219851,-0.373284911271185,"1"
-0.796417810022831,0.523014611098915,"1"
0.82208520360291,-0.681804552674294,"1"
0.144068430643529,0.358823303598911,"2"
-0.324094667099416,-0.538992207031697,"2"
-0.991960710845888,0.806445032823831,"1"
-0.284106577280909,-0.621510430239141,"2"
-0.638559752609581,-0.505295565817505,"2"
-0.524045902770013,-0.594343570526689,"2"
0.0124788875691593,-0.082796785980463,"1"
0.479943727143109,-0.824716574978083,"1"
0.802107974886894,0.154159542638808,"2"
0.457212922163308,-0.846583128906786,"1"
-0.000651153270155191,-0.0189199359156191,"2"
0.276834088843316,0.915511242579669,"2"
-0.651803428307176,-0.839181313756853,"2"
0.91354047646746,-0.832391395699233,"1"
0.159344791434705,-0.538019737694412,"1"
0.792362550273538,-0.49963993113488,"1"
-0.495219591073692,0.436443115118891,"1"
-0.945855546742678,0.49047745577991,"1"
0.687808913178742,-0.398477096110582,"1"
-0.111113079823554,0.542412620969117,"1"
0.806483736727387,-0.740496836602688,"1"
-0.171184999402612,0.8568508583121,"1"
-0.829043190926313,-0.37513366015628,"2"
0.919282667338848,-0.160495238378644,"1"
0.921402037609369,-0.153151352424175,"1"
0.597533010877669,0.467877148184925,"2"
-0.974388702306896,0.431233649142087,"1"
0.929206971544772,-0.19869289547205,"1"
0.199948499444872,0.624366987496614,"2"
-0.867727725766599,-0.750957501120865,"2"
-0.568378208205104,0.154697068035603,"1"
-0.478947556111962,-0.782949744258076,"2"
0.0495071597397327,0.396007685922086,"2"
0.584955067839473,0.920093099586666,"2"
0.487256817985326,0.71722300350666,"2"
0.741820330265909,0.461750890593976,"2"
0.585114179644734,0.226348344236612,"2"
0.641622313763946,-0.679766376037151,"1"
-0.816635381430387,-0.241455140057951,"2"
0.874495388474315,0.446951947640628,"2"
0.608117492869496,-0.541025828570127,"1"
-0.253384615760297,-0.0109302708879113,"2"
0.476463826373219,-0.0742975701577961,"1"
0.310278479941189,0.439869822002947,"2"
0.103337447624654,-0.536444461904466,"1"
0.681338066700846,-0.542555287946016,"1"
-0.860676826909184,-0.0154489614069462,"2"
0.667381023988128,-0.0365005410276353,"1"
-0.781064699869603,-0.113848459441215,"2"
0.377449959982187,-0.09018175303936,"1"
0.17906045448035,-0.784406023100019,"1"
-0.748951319605112,-0.994186822790653,"2"
0.0208324166014791,0.984809638001025,"2"
-0.610002212692052,-0.718683387152851,"2"
-0.422661433462054,0.413906480651349,"1"
-0.932745797559619,-0.173857717774808,"2"
0.0941128288395703,0.00188971310853958,"2"
0.0939921676181257,0.581714694388211,"2"
0.540287893265486,0.399952415376902,"2"
-0.352995227091014,0.796648807357997,"1"
