"x.1","x.2","classes"
-2.29671216015597,-1.70173213292965,"2"
2.04372153215441,0.609162981665575,"1"
-0.768121595236789,-1.58583465244657,"2"
1.49858780661352,1.95742914492182,"1"
-1.93156820162816,-0.749067437063179,"2"
-1.15396933252225,0.0927995488619959,"2"
1.20099433604318,0.887558194425254,"1"
2.87658166808243,-0.444119385518034,"1"
2.8491864735146,1.25508154609413,"1"
-0.894670689960454,-0.0561866822117926,"2"
-3.00842844391488,-0.956023192077779,"2"
1.32315322322899,2.21947225993398,"1"
-1.41751672013206,-0.848961130826134,"2"
0.792917718117484,0.929317251018671,"1"
-0.300154388981927,0.219859200727217,"1"
0.153984746927741,1.86196651310216,"1"
-0.484459560140875,-2.12639941199752,"2"
0.438365485188143,2.15883574784646,"1"
3.2539151877938,0.109797555450737,"1"
1.12707188309294,1.06002758248336,"1"
0.797678949840952,-1.61693974879241,"2"
0.570749212817049,1.34500186772024,"1"
-0.473701049227388,0.100029226524963,"2"
-1.11704316264909,-1.65704231207417,"2"
-0.314274792461312,1.06710179587372,"1"
0.542978527356892,1.12246550783707,"1"
-1.59601141571074,-2.00980756124462,"2"
-2.17339198910701,-2.35919779639046,"2"
0.438453445249837,-0.0820950295703957,"1"
-0.0913447105643845,1.69189354394718,"1"
-1.4945505307833,-1.25376824029303,"2"
-0.79262165277671,-1.52264864460751,"2"
1.17104833261607,0.80007031263871,"1"
-1.62433308048596,-1.46139846203325,"2"
1.34145403852617,1.51576863505568,"1"
0.736147639982569,-0.408978931838411,"1"
-0.0144115508931942,-2.62370681872511,"2"
-1.1338686721112,0.374046179992317,"1"
2.03523563874991,-0.00639465106446324,"1"
1.26025188479529,2.45557642671616,"1"
0.469390018369107,0.234838738705217,"1"
0.376150273923824,0.540425843422482,"2"
-2.7580613945536,-2.14203989843476,"2"
0.271602694372779,-0.762159484400575,"2"
1.22895605320863,-0.66725909352328,"1"
0.123993616775324,1.5534520702432,"1"
2.21458446302077,1.1289548418272,"1"
2.40780402649095,1.27995779575709,"1"
-0.192321645915096,1.87097094048248,"1"
2.48341880147075,1.6673043447948,"1"
1.47665676888078,3.01734519667725,"1"
0.944990344028118,3.28627559594747,"1"
0.19087378133989,2.30101689093214,"1"
-0.0300157632398932,1.4527709100244,"1"
-0.509749100746338,-0.973923306121702,"2"
-1.20166204380637,0.408822890397623,"2"
-1.22959999130316,-2.69485006909526,"2"
-0.961139631472709,-2.2884534279505,"2"
-1.32826615184477,-0.703103138582049,"2"
2.94637550832647,-0.882827253300067,"1"
0.622993026926985,2.37221522258203,"1"
1.28310165010925,2.89726869044524,"1"
1.62174582509689,2.69332919603028,"1"
-1.70451533231023,-1.45237374700196,"2"
1.99418546483836,1.99955445530919,"1"
-1.03232247029911,-0.653784626979437,"2"
0.275182656840019,-0.585675298722311,"1"
2.24772675213539,0.55228556638767,"1"
2.30715664745582,0.821454591392657,"1"
2.21954720720682,2.40286870108019,"1"
0.814614259742543,-1.66198269978484,"2"
-0.564006603154339,-0.36745354977608,"2"
-1.35644324478071,0.888375209987693,"2"
1.34878396470202,0.316236673707361,"1"
0.851883958074999,0.547601353364855,"1"
2.12575600517175,-0.86007526355083,"1"
1.60194621735235,1.19497530997152,"1"
0.914659965123721,-1.29584700938393,"2"
0.0829139304842599,1.08049299356537,"1"
-1.30049798121196,-0.845088976238596,"2"
0.76872062448849,-1.27358549435335,"2"
0.565821078883154,2.55702111667378,"1"
0.239407770831109,0.534147316519026,"1"
-0.398854435514148,-2.07887681206601,"2"
0.0445047611360607,-0.455018688479853,"2"
-1.14476839159797,-0.042797345205129,"2"
-3.37560231750375,-2.0895705433647,"2"
1.92925787481334,0.760614497559305,"1"
2.0435436998463,1.26248102639075,"1"
0.829323424401284,2.10476534055081,"1"
0.870944949318755,1.33273806352419,"1"
-0.080349421687808,1.52322172177796,"1"
-0.695621361270992,0.341386127463259,"1"
-0.931147503725615,1.53000549010972,"1"
-0.667816734538195,-1.13210575074434,"2"
1.0136010412291,-1.25483332086716,"1"
-1.33480572459215,0.616717283759658,"2"
0.730017951069497,-1.10925775326717,"2"
0.35915239561221,1.81319377416126,"2"
-0.157298903165281,0.688299836031584,"1"
-1.10862103857296,-1.33393404636618,"2"
1.25190670668723,-1.28764470289879,"2"
0.749794326387894,1.05306212961948,"1"
0.548602258872943,2.57903898010462,"1"
0.0563321430099439,-0.680299097864276,"2"
-0.382841821621744,0.213251083090878,"2"
0.711353845627576,-0.0432416235355023,"2"
-1.7242351554876,-1.08289418121567,"2"
-1.0675034376585,0.0479781292814239,"2"
2.21942989929262,0.566519354442246,"1"
1.37027515719936,0.945804118067521,"1"
-0.661971916444853,-1.3708788004099,"2"
-0.665370713958266,-1.33482890592319,"2"
-1.9631546250999,-1.19848997732779,"2"
-0.156577040231966,-0.253012160742974,"2"
0.106649954091458,0.571049192484616,"1"
0.137276678681091,-0.322206639920258,"2"
-0.0859784226678567,-1.07233321658166,"2"
-0.202556598970113,0.866213497670897,"1"
3.36059829179849,2.03309510703962,"1"
-1.74831812560406,-1.0859673052124,"2"
0.852358462743963,1.58356814335851,"1"
0.740712518647775,-2.84607028995223,"2"
1.03813130631884,2.04281903035199,"1"
1.36082929102536,1.07967182614919,"1"
0.725679228996703,2.19400222281617,"1"
-0.998364311891759,0.0402923178051785,"1"
0.69398961632971,-1.19661057275245,"2"
-0.660353555391105,-0.541491500891128,"2"
0.588375350563967,0.928532398893751,"1"
-1.3735814859947,0.539578178191567,"2"
0.215436610943949,-1.41822372283718,"2"
1.70701254570363,0.716190849138412,"1"
-0.0255071066958649,-0.609430627361858,"2"
-0.451923940244105,0.945873125803132,"1"
0.0200621963202441,1.20069554305112,"1"
-2.37434068914385,-1.29231426311048,"2"
0.799013924598096,0.551688850947821,"2"
2.41730301168986,2.82505091618068,"1"
0.693485293656717,0.250205622478055,"1"
